latitude,longitude,disaster_type,rainfall_mm,wind_speed_kmph,wind_gust_kmph,earthquake_magnitude,flood_depth_m,storm_surge_m,population_density,distance_to_tower_km,tower_density,network_signal_dbm,power_availability,road_access,terrain_elevation_m,soil_liquefaction_risk,structural_vulnerability_index,battery_reserve_hours,historical_outage_count,emergency_calls_count,tower_operational_percentage,network_congestion_percentage,distance_to_nearest_hospital_km,distance_to_nearest_relief_camp_km,historical_disaster_frequency,physical_damage_score,impact_severity,affected_radius_km,time_to_blackout_hours,silent_zone
22.900597858553606,71.88359730561699,flood,226.96336120254563,45.99961175572743,57.53406736880066,0.23554882705123537,3.3989940390666655,0.11032283208166908,4382.0,10.25,2.587,-77.8,1.0,1.0,73.2,0.965,0.383,13.46,5.0,131.0,42.2,0.0,20.33,14.27,13.0,36.24,MODERATE,21.52,5.89,0
26.78258721920917,92.34493681237832,earthquake,0.6198167757020023,32.3414600352914,38.67995424289896,5.282588093405563,0.053818012348867364,0.2715478034210577,200.0,6.83,1.774,-126.0,0.0,0.0,69.9,0.747,0.11,10.96,5.0,86.0,38.5,72.4,8.34,5.27,4.0,26.86,MINOR,35.71,2.78,1
19.565502906430222,77.87096473283165,cyclone,187.9491965307755,173.54256707205062,197.394931564989,0.3909840562817834,1.2458885498960364,5.014412612336225,3208.0,4.91,1.433,-113.1,1.0,1.0,187.2,0.165,0.283,11.33,14.0,59.0,28.5,31.5,17.03,1.11,5.0,43.44,MODERATE,48.49,3.87,0
28.12866486609289,76.15394993969322,flood,196.66228267364718,12.439133698697386,14.418306406875065,0.9456715463381258,3.458953223699833,0.19540465122915562,7130.0,2.39,0.266,-54.4,1.0,1.0,32.3,0.467,0.365,6.12,8.0,108.0,81.9,49.4,35.56,1.0,10.0,45.23,MODERATE,25.08,7.51,0
21.582593295456316,69.48359694077955,flood,242.1614543936418,43.096764779310305,51.436021309907304,1.6387383564282918,1.951626240525953,0.4901483964913573,15708.0,4.41,2.584,-61.6,1.0,1.0,309.4,0.458,0.13,9.45,10.0,219.0,99.3,58.5,4.72,1.91,11.0,29.35,MINOR,34.15,3.67,0
16.033178836610233,79.16650664568458,cyclone,456.41140408255995,244.3510061655491,291.41113181566794,1.0990165646645373,4.322869636737865,7.0,14922.0,7.5,0.447,-105.4,1.0,1.0,99.6,0.65,0.876,14.15,15.0,663.0,48.7,10.5,43.87,14.84,9.0,82.38,CATASTROPHIC,75.06,1.51,0
26.38413551755764,90.76151986508147,flood,416.1587855100058,54.05297429679946,61.72844410908495,0.4624894435131566,4.505365460298952,0.38129704764270095,11767.0,11.59,2.218,-114.6,0.0,0.0,49.0,0.716,0.497,5.13,11.0,581.0,80.5,83.9,8.85,12.9,1.0,56.3,MODERATE,30.8,2.59,1
10.884250554828863,79.91259843792396,cyclone,391.1857003713326,111.9447690274248,128.3369580531935,0.32307779471208514,3.8405287803070554,1.519752844699793,4807.0,3.38,1.154,-106.8,1.0,1.0,55.3,0.881,0.55,16.83,2.0,302.0,100.0,36.0,15.03,11.34,7.0,31.83,MODERATE,28.38,13.19,0
26.57786483346642,87.20164347104479,flood,602.8738012861945,34.698886814375804,41.224601876839216,1.4711443416111714,7.7301709405099155,0.4118749319011459,12423.0,21.28,0.51,-67.3,0.0,0.0,162.3,0.486,0.932,15.43,2.0,471.0,35.2,70.2,2.36,4.65,10.0,90.55,CATASTROPHIC,47.08,0.99,1
27.14977686695477,93.19569961019472,flood,574.3833981734705,54.830824091045756,59.980430090963665,0.8564325991716568,7.357141329585058,0.2794540447697074,5848.0,1.87,1.433,-55.0,0.0,0.0,122.7,0.263,0.537,6.27,1.0,468.0,32.0,55.6,16.35,23.25,5.0,76.55,SEVERE,53.44,0.56,1
27.182417685796015,87.11092131787262,cyclone,419.0391954208948,195.75382216296987,259.12344922103733,0.5259772200046993,3.6680470330673214,6.619932183996618,6553.0,14.63,2.046,-67.3,0.0,1.0,4.4,0.816,0.446,3.88,8.0,281.0,85.4,64.5,13.47,1.0,2.0,61.55,SEVERE,54.87,2.65,1
24.041353858746476,90.96643162817905,earthquake,9.405913201848108,0.6152664523794749,0.7365239241819752,4.0801897368845825,0.3163846668339396,0.21720621288805378,17124.0,1.26,0.38,-111.8,1.0,0.0,20.2,0.514,0.955,8.8,12.0,51.0,49.3,41.5,5.08,12.34,10.0,30.64,MODERATE,17.16,4.21,0
13.341911598198783,83.41734451881605,cyclone,298.0015522669602,134.45496639864683,170.86897518094494,0.8778343891915813,2.8787977679896706,4.392015004142805,10843.0,4.05,1.851,-95.2,0.0,0.0,68.2,0.259,0.536,12.15,15.0,16.0,72.5,35.9,3.07,6.16,6.0,40.85,MODERATE,43.45,4.32,1
26.307004769579216,90.14541976933656,cyclone,233.26870626485243,269.77906380243456,354.2246364658295,1.271620290210132,1.885628232822992,6.323543800675846,14780.0,2.4,1.446,-95.1,1.0,1.0,42.3,0.125,0.328,0.25,13.0,667.0,73.6,73.6,1.0,24.49,3.0,75.84,SEVERE,74.45,0.29,0
12.85333747232168,77.09425170317776,earthquake,5.686655883933036,16.1843535607479,17.689486246337264,3.551146207304319,0.36797019818089854,0.17104879330571607,1895.0,14.77,2.661,-104.4,1.0,0.0,121.9,0.407,0.192,5.06,11.0,17.0,36.8,94.4,48.7,43.1,3.0,11.83,MINOR,22.83,4.27,1
23.573977115151674,69.19945315426705,earthquake,127.50251651399422,18.74472176606031,20.068360959075065,5.336393554721439,0.1745339181531604,0.20044253917856808,18078.0,2.56,1.103,-75.2,1.0,1.0,80.9,0.309,0.841,11.45,4.0,371.0,64.3,65.0,8.2,15.9,9.0,32.41,MODERATE,19.7,4.71,0
19.31709917137799,82.17107898253413,flood,426.3587037486383,15.553311643596869,16.813322015021992,0.10968291376742023,4.971323310868798,0.07649869129717346,21259.0,8.66,2.565,-112.8,1.0,0.0,39.2,0.626,0.368,0.25,3.0,666.0,57.8,58.1,4.98,1.0,3.0,63.68,SEVERE,47.16,1.24,1
22.807323838754055,85.67306700919906,earthquake,106.2147559477597,33.6740185439252,35.87455512140942,9.0,1.120660418234222,0.2325601282514289,17524.0,0.49,1.222,-81.6,0.0,1.0,88.5,0.17,0.198,10.03,4.0,383.0,88.4,96.5,9.15,22.98,11.0,70.34,SEVERE,66.8,2.05,1
24.277060834866724,89.54153697882593,earthquake,13.378614123302992,4.2043790833108865,5.027498066863976,3.6408458397174535,0.14868576438508702,0.2547598127998812,21119.0,29.23,1.175,-49.2,1.0,0.0,165.7,0.342,0.919,7.6,7.0,201.0,35.2,28.3,1.0,1.0,0.0,22.84,MINOR,11.55,5.54,0
25.410608917545122,84.03516699277452,earthquake,18.281608741842508,25.299581398257708,26.848374453458653,9.0,0.5480664120480043,0.08867622189376619,18040.0,8.86,2.335,-131.9,1.0,0.0,119.6,0.444,0.301,5.66,12.0,208.0,82.8,100.0,22.88,15.91,0.0,76.56,SEVERE,69.97,0.78,0
30.67023475628736,80.47240802420369,flood,398.01995444079876,9.209024953787393,11.506436543648404,1.0527104768617472,5.345628648180096,0.3953377028662599,14855.0,0.97,1.499,-49.3,1.0,1.0,64.1,0.429,0.702,19.2,7.0,500.0,57.1,51.0,2.79,24.73,0.0,66.77,SEVERE,38.01,4.86,0
26.5770383927531,88.3878937673498,earthquake,98.40838464940809,28.14864831381633,30.694240268292333,5.1476277702712245,0.21597956528214135,0.21524999977918213,6782.0,12.56,0.308,-82.9,0.0,1.0,31.6,0.728,0.712,17.24,0.0,471.0,56.2,53.5,3.91,1.0,4.0,31.99,MODERATE,38.91,3.8,1
20.66139289716093,79.64748670272658,flood,382.3742811318813,52.35288799746082,64.92750179716772,0.5591144337439602,4.308761495381459,0.4580020703756572,3057.0,7.38,1.784,-86.1,1.0,1.0,12.1,0.93,0.434,4.79,13.0,19.0,66.4,79.8,41.76,9.84,8.0,43.36,MODERATE,34.51,4.77,0
20.747328352791023,72.20239514700933,flood,296.8610850392263,59.323343356921654,64.42194047073264,0.8864797131499942,3.927318670076297,0.20112415321293026,10859.0,3.25,1.74,-114.0,0.0,1.0,108.6,0.171,0.406,16.16,3.0,672.0,58.4,30.8,53.42,21.13,10.0,48.81,MODERATE,26.62,4.26,0
24.359710311139718,72.71597688250914,flood,323.1244583016751,48.56518219783823,59.74430752906456,0.9081966327129702,5.1924038700759665,0.056718787560156886,2080.0,8.95,1.193,-50.0,1.0,1.0,130.9,0.987,0.275,5.83,2.0,667.0,46.3,39.4,1.32,15.21,13.0,45.3,MODERATE,28.47,8.09,0
17.335301110897415,81.83944505435984,cyclone,491.86027001317467,217.8444551837463,291.2916654910831,0.6104141590045948,5.330185667650069,3.2143592947954702,12698.0,5.82,1.015,-52.7,1.0,1.0,246.1,0.956,0.47,8.28,5.0,268.0,56.6,100.0,1.0,1.0,4.0,71.22,SEVERE,67.09,5.09,0
31.777619271455197,80.22247061538891,earthquake,113.08075692291678,25.781834953713016,28.376598068300932,8.14321079175814,1.0814692685135643,0.059065240568110654,19540.0,4.02,0.05,-70.9,0.0,0.0,166.0,0.684,0.808,13.82,11.0,470.0,67.8,100.0,1.0,10.64,7.0,86.84,CATASTROPHIC,64.67,0.44,1
24.41464258683476,88.84848903613127,flood,571.0582442403362,31.30515135600823,38.92672131157799,1.574136323364942,7.050968167867285,0.26841564813354285,7811.0,13.66,1.308,-104.5,0.0,0.0,14.2,0.231,0.819,10.64,11.0,136.0,59.3,19.6,13.42,1.0,11.0,88.41,CATASTROPHIC,47.15,1.48,1
23.217625316006906,73.81420420786117,flood,186.37381135655298,10.506043720057043,11.807575081774019,0.5433634332491157,2.964215218954755,0.18057827366967408,1628.0,1.09,0.05,-97.0,1.0,0.0,10.7,0.263,0.117,5.89,2.0,213.0,52.3,28.0,5.01,19.1,8.0,26.43,MINOR,22.46,6.87,0
22.129191539480278,73.94029019181214,cyclone,222.3834411684534,156.36321956471446,196.413140001586,0.19300250197698632,1.901695835002832,1.9476588949791676,1838.0,7.6,0.188,-101.6,0.0,0.0,121.9,0.796,0.875,4.15,6.0,613.0,74.3,40.8,8.73,4.48,6.0,40.23,MODERATE,29.74,2.58,1
20.46097561371302,70.54414524042264,earthquake,24.654970249954165,27.019720857793285,29.396352126276106,3.843921220628004,0.14914678144603039,0.17768467928418438,16236.0,2.98,3.576,-81.5,1.0,1.0,3.1,0.382,0.163,9.15,4.0,37.0,70.6,44.1,16.13,14.14,4.0,7.77,MINOR,22.11,8.06,0
27.520079397327418,90.26803867072047,cyclone,236.80602612661133,295.0,330.51303414380595,0.34827617424255464,1.7278080349403884,4.789616925302159,20082.0,31.99,1.983,-106.5,0.0,0.0,71.0,0.95,0.766,11.58,11.0,25.0,46.4,29.7,1.26,5.9,12.0,76.76,SEVERE,59.67,0.96,1
30.153266347100047,76.66279954080903,flood,295.854329034898,37.64672688239176,44.26517652038215,0.25499089354123483,5.106598004413341,0.3747023199754898,13170.0,5.0,1.726,-65.5,1.0,0.0,19.7,0.437,0.527,14.77,9.0,521.0,51.1,68.9,2.75,1.92,2.0,61.06,SEVERE,42.5,6.34,0
17.183444068044068,85.21537551783287,earthquake,28.107293122818312,5.712820158183899,6.704266201106645,5.4345122540752815,0.17897174756649875,0.05990147637466082,19773.0,8.51,0.594,-70.6,1.0,1.0,47.1,0.043,0.713,19.5,1.0,491.0,100.0,71.3,4.03,21.08,7.0,23.88,MINOR,17.7,7.54,0
19.791867381875637,86.58624329522475,earthquake,71.8695518600927,32.139879252537014,38.97609168636388,7.353247570599051,1.2732314452234643,0.14095056490485322,16374.0,12.33,1.556,-95.3,0.0,1.0,204.6,0.31,0.443,7.89,5.0,199.0,100.0,82.7,1.0,8.3,10.0,55.82,MODERATE,57.49,1.11,1
25.3396067623356,89.99950519606622,earthquake,100.46818946829471,15.989437955421206,19.22987289472854,5.654259395321505,0.24713000824010567,0.25645769485001385,4351.0,9.58,1.474,-85.9,0.0,0.0,116.1,0.519,0.148,6.72,4.0,107.0,65.2,69.7,26.83,11.06,13.0,22.58,MINOR,36.62,2.88,0
31.39821267062159,80.03543412504023,flood,697.6868428672932,37.68610349028095,47.72853722159389,0.9829270920989885,8.0,0.34747441949264507,17065.0,26.83,1.345,-115.7,1.0,1.0,2.9,0.818,0.865,13.63,6.0,667.0,96.1,100.0,3.38,5.49,5.0,93.6,CATASTROPHIC,47.44,2.8,1
23.155731714936017,72.7270173385344,flood,268.03407401020246,26.409620045802626,31.91240993160185,1.550008687511288,2.6758930032105885,0.5477197190586213,12718.0,5.05,2.065,-79.2,0.0,1.0,109.6,0.481,0.439,10.24,8.0,257.0,53.1,0.2,11.35,4.58,1.0,35.8,MODERATE,35.22,5.6,0
27.637845119060753,87.47958942390538,cyclone,357.9724482553925,193.5616926335265,264.13406664536564,0.9963608298312405,3.3198769500430045,3.864759955884181,2860.0,1.5,0.85,-59.9,0.0,1.0,88.4,0.465,0.672,14.78,9.0,217.0,48.0,48.2,26.43,3.01,2.0,55.35,MODERATE,59.04,3.61,0
21.966688183490838,80.42684651423987,cyclone,516.578262309205,228.5317032728638,263.8787478988275,1.234491183833375,4.492068613236252,6.453093812809947,13272.0,3.68,0.582,-82.4,0.0,1.0,258.6,0.103,0.477,0.93,2.0,451.0,16.2,73.4,1.68,5.82,0.0,73.34,SEVERE,71.07,0.14,1
19.766913237571732,83.95533215921049,flood,544.6580886515288,40.70962818556988,48.370168538678605,0.3223855831153357,6.97971215764605,0.5454243328525786,19079.0,2.96,2.058,-66.5,0.0,1.0,198.8,0.923,0.092,8.12,13.0,569.0,64.7,41.1,1.0,8.85,6.0,73.39,SEVERE,50.66,1.12,1
18.439468484299816,84.16422598238975,cyclone,394.8760205983321,159.06916086166106,211.0054499439977,0.7150360246299108,3.283694074353045,4.820799471737346,4925.0,6.55,1.033,-105.8,1.0,1.0,5.2,0.585,0.318,8.65,6.0,398.0,69.6,78.0,14.23,6.07,6.0,45.71,MODERATE,50.33,7.52,0
20.763533794074124,74.45607625281262,cyclone,475.50970482372736,216.12666427623384,295.12315391029375,1.1217913678310905,4.417917576282486,3.630628489964162,19452.0,3.78,0.969,-121.4,1.0,0.0,106.9,0.585,0.1,9.52,14.0,227.0,65.8,25.0,17.69,7.14,13.0,55.75,MODERATE,67.83,5.25,0
17.450171872979134,76.85949489975256,flood,437.6541290442856,16.54106707752136,18.189628927831453,1.1360399715730551,5.9437874574411245,0.18517571948290887,2681.0,4.0,0.707,-115.9,1.0,1.0,10.2,0.536,0.721,0.25,9.0,540.0,66.8,79.1,1.0,1.6,5.0,64.76,SEVERE,41.78,4.4,1
20.5697603922197,86.65262449947902,cyclone,185.9653999562965,119.1824806707662,162.46350237174224,0.9948626657602748,0.9417495596690689,1.7525635641975692,5987.0,1.62,1.231,-94.5,1.0,1.0,38.9,0.675,0.122,0.25,11.0,140.0,100.0,74.3,17.2,16.49,10.0,18.1,MINOR,29.99,2.36,0
25.96769810129198,90.2276590132081,cyclone,242.03181484128407,116.72617970630968,158.43287740368038,0.4097087936123598,1.9701389562650986,2.43130205382373,21520.0,2.43,0.262,-80.6,1.0,0.0,33.2,0.755,0.752,3.0,6.0,20.0,60.3,42.2,24.43,2.97,4.0,35.13,MODERATE,31.89,3.41,0
19.677265660847965,77.04064573419058,flood,398.59185007074586,31.548934283277877,38.90906581203187,1.332494353300109,5.457982067034735,0.006517247147606908,8161.0,7.71,1.1,-87.1,1.0,0.0,99.8,0.524,0.97,12.89,2.0,141.0,77.0,89.1,11.44,12.38,2.0,67.29,SEVERE,33.33,9.27,0
22.169560024292178,68.71491102702917,flood,658.2964192403383,9.796113722337285,10.843100907091209,1.3867278963700072,7.848992329641904,0.2595651372025949,20390.0,15.67,1.396,-62.8,1.0,1.0,79.0,0.348,0.533,12.25,6.0,456.0,37.4,50.4,4.11,10.15,7.0,84.19,CATASTROPHIC,57.65,1.69,0
24.416464701246113,87.10528375728083,cyclone,282.2737719904778,294.15549820538047,381.4146750944312,0.5868131164819683,2.1377394728760506,7.0,20203.0,4.55,2.566,-53.5,1.0,1.0,64.2,0.4,0.522,19.15,10.0,222.0,71.5,52.9,16.99,1.0,13.0,78.09,SEVERE,77.49,2.83,0
8.719039029340756,78.59524932648415,earthquake,80.77492902649456,5.318477142141172,6.151222694757551,5.5734219648748216,0.0591889781630635,0.18736082065584042,21303.0,0.25,1.88,-66.8,0.0,0.0,179.1,0.122,0.379,13.05,11.0,246.0,99.3,42.8,13.68,5.12,6.0,28.03,MINOR,16.31,4.54,0
24.290582810424088,72.69998651494933,cyclone,183.457345849379,146.2390284053479,179.43670907294654,1.0517938201100998,1.2100740311775737,2.0516007103646046,12639.0,6.72,2.524,-68.7,0.0,1.0,173.5,0.463,0.855,13.55,14.0,626.0,27.7,44.9,16.48,8.89,12.0,39.19,MODERATE,36.19,4.6,1
16.943698041853104,84.54136409367393,earthquake,137.69735213210294,11.727087167268612,13.562468557188112,5.86827921995385,0.2904034823326009,0.02419408548463763,2600.0,6.97,1.417,-76.4,0.0,1.0,143.7,0.017,0.304,12.98,8.0,116.0,67.2,64.6,3.34,27.55,11.0,28.65,MINOR,21.65,2.17,1
24.375748686876662,89.4793227379047,flood,713.4687754364575,19.124427021734306,21.75186166160604,0.9508690996848417,8.0,0.5060998726558505,6114.0,4.83,1.727,-103.2,0.0,1.0,178.9,0.212,0.648,1.04,10.0,588.0,80.4,100.0,18.32,2.36,8.0,76.8,SEVERE,44.32,0.51,1
20.654221521406875,71.02946124200047,cyclone,269.9922152656627,169.77445864673416,204.14417801285816,1.1471236863449086,2.1539351640860662,6.331634560765499,646.0,19.6,3.101,-97.6,1.0,1.0,180.3,0.563,0.727,14.65,1.0,483.0,98.4,38.1,9.19,3.09,3.0,55.9,MODERATE,55.19,9.95,0
20.201442874590573,81.59812590195783,cyclone,413.9086848293035,200.1299504352457,270.4905522320344,1.4139958545242244,3.3247704225243075,5.274729232671744,12272.0,1.41,1.266,-60.6,0.0,0.0,181.4,0.664,0.587,12.55,14.0,146.0,35.3,68.5,41.95,4.05,0.0,60.15,SEVERE,59.71,2.55,1
21.96232639060397,69.84286562769874,flood,263.29771274391805,8.522227135166695,9.258274115397999,0.682067744273924,4.8433252380378615,0.11317935723581718,2813.0,0.84,0.583,-64.7,1.0,1.0,32.5,0.226,0.889,11.44,7.0,536.0,35.5,39.3,33.38,1.83,0.0,59.17,MODERATE,34.37,7.12,0
17.655526910081836,75.30233967819186,earthquake,61.317510081088905,29.999253645122877,35.121942605052915,5.829703762896032,0.04018365033687892,0.2458708158795092,1506.0,17.27,1.036,-115.2,0.0,1.0,162.9,0.999,0.487,0.25,9.0,89.0,53.0,47.6,39.25,8.16,10.0,42.45,MODERATE,46.05,1.09,1
28.01255900713115,76.77668031736567,cyclone,153.76086009968083,192.8592718930485,238.5479156324537,0.460918602597678,0.935085975521195,3.4093458595528086,18193.0,1.94,1.277,-102.3,1.0,0.0,47.4,0.174,0.216,2.7,14.0,125.0,54.5,53.3,30.04,3.15,13.0,47.42,MODERATE,35.35,5.0,0
10.606145522133057,76.63117028398085,earthquake,121.35092194950724,11.45145509964566,13.076972531393606,7.245150977776129,1.9008219065937606,0.16488620431085335,1826.0,2.7,2.081,-48.9,0.0,1.0,35.8,0.857,0.451,0.3,12.0,624.0,57.9,44.5,20.51,6.63,13.0,61.15,SEVERE,66.68,2.22,0
16.320265759645288,83.83145050278071,flood,323.2545977832225,27.38437265167235,34.56000707045546,1.2039824575025169,4.562180265819079,0.3033010027926368,18122.0,3.09,1.939,-90.7,0.0,1.0,63.9,0.332,0.367,8.42,4.0,606.0,2.6,60.6,9.07,3.97,6.0,56.71,MODERATE,44.82,2.02,1
17.525166667521084,81.21376255557945,flood,293.0362835187309,42.04954090737018,46.14757864287872,0.07494399011038255,5.3750062347427985,0.2188505933503392,17607.0,2.97,0.05,-54.6,0.0,1.0,44.9,0.787,0.671,10.41,15.0,329.0,70.1,7.6,15.15,3.64,2.0,67.79,SEVERE,38.7,4.39,0
25.931770200102918,91.76994156675201,flood,399.9437915500294,50.70574828912987,64.00985629308795,0.15169008502367287,5.870662212394492,0.20117064535725152,20696.0,5.68,0.659,-81.6,1.0,1.0,214.9,0.412,0.245,1.5,2.0,345.0,100.0,63.9,5.84,7.74,12.0,67.5,SEVERE,52.17,0.55,0
12.010514809777682,77.47712846292531,cyclone,228.39025084778092,213.02643016569084,271.07977945664123,0.4743884818635276,1.513240111006014,3.5925765504784906,15529.0,9.27,1.725,-61.6,0.0,0.0,197.2,0.776,0.992,5.32,9.0,542.0,55.2,27.5,1.7,1.0,2.0,62.7,SEVERE,43.09,2.84,1
12.703939126577398,76.58689269812382,flood,489.94894305356394,44.04017640752006,55.772494234209695,0.4992832095749824,6.763691298924163,0.2793608250357216,18164.0,2.88,1.701,-111.7,1.0,1.0,88.6,0.522,0.937,8.07,9.0,235.0,18.8,67.0,1.0,1.0,9.0,92.13,CATASTROPHIC,52.45,1.3,0
13.943183798321787,85.79895974758233,flood,257.30256785411603,57.10153437310543,69.7882406509486,0.570977224097521,3.902282437570659,0.10176725118108529,15835.0,15.31,2.668,-72.0,0.0,0.0,19.4,0.547,0.315,5.5,4.0,527.0,93.2,27.6,7.04,6.64,0.0,46.87,MODERATE,37.08,2.3,1
21.98195083950955,84.16826198651991,earthquake,64.5212679923784,33.15902100003819,36.20443252015459,4.268392806090128,0.11715061415534898,0.15990230577091316,720.0,4.22,2.62,-121.2,1.0,1.0,64.5,0.759,0.154,5.41,0.0,251.0,77.2,14.9,23.89,1.31,9.0,12.97,MINOR,20.07,3.91,0
19.85079601774656,83.95152165546448,cyclone,294.3834581018481,133.94701629787946,173.11146607670025,0.11865702535185252,2.755810899605059,4.3880454033922875,11963.0,1.14,0.288,-76.3,1.0,0.0,84.2,0.152,0.853,19.01,12.0,585.0,62.1,19.9,1.25,5.6,9.0,44.45,MODERATE,34.15,12.32,0
27.13062294180088,92.10842664616997,cyclone,216.3195121449498,228.97521855614798,300.56995943669824,1.3969630057028266,1.6504821544144073,6.023173996844,8816.0,0.25,0.161,-78.5,1.0,0.0,33.9,0.309,0.324,3.8,2.0,469.0,99.3,21.2,9.75,4.74,0.0,61.32,SEVERE,60.56,4.33,0
24.709672128152555,91.19654246982296,cyclone,720.7925071139872,289.1517541259685,391.5460408494321,1.436539194785681,6.0,6.951400109017747,8154.0,10.78,2.051,-116.9,0.0,1.0,152.8,0.019,0.912,16.81,8.0,289.0,88.9,69.5,9.56,1.0,6.0,93.45,CATASTROPHIC,77.09,1.2,1
14.209977739267115,79.68871547371073,flood,411.8693415318761,16.800759042396052,18.3974944280495,0.17765461296809515,5.48715414757965,0.46739074538656633,4972.0,11.09,1.204,-110.9,0.0,0.0,37.6,0.334,0.661,11.7,2.0,499.0,57.8,4.6,21.63,1.44,9.0,58.89,MODERATE,34.72,7.05,0
25.684883320506202,93.89454607100478,earthquake,75.23576337278132,13.358867344110418,15.8145945149453,7.360367686449263,1.0598678971153297,0.18507713789721367,17216.0,3.58,0.674,-74.0,1.0,0.0,2.8,0.097,0.559,0.25,11.0,139.0,25.8,82.9,31.21,2.32,6.0,54.56,MODERATE,40.85,5.02,0
20.11317275490605,69.44393652302834,flood,308.2780398882485,12.365422794367419,15.292442901045003,1.5209580935902178,4.766509701760127,0.5625067473451435,10194.0,3.07,1.111,-93.0,0.0,0.0,66.6,0.081,0.418,0.25,7.0,558.0,69.8,72.8,2.21,15.04,10.0,55.83,MODERATE,36.89,1.11,1
25.354740810814548,88.21072270881926,flood,337.740618317315,49.58100528349245,61.51487857436555,0.9677265781728357,5.053872343013889,0.41452146382934424,10964.0,8.07,0.05,-112.7,0.0,1.0,45.9,0.101,0.567,7.7,1.0,133.0,1.8,16.8,4.77,7.51,6.0,63.0,SEVERE,36.47,2.59,1
26.45709747644956,81.30405920832555,cyclone,258.38867829456296,130.84449275630143,170.49286240358649,0.27173175339044225,2.794218580972434,2.0294400326047772,16216.0,13.81,1.425,-56.0,0.0,1.0,118.5,0.058,0.939,15.44,7.0,59.0,29.4,47.1,40.5,1.0,6.0,41.06,MODERATE,37.73,4.12,1
25.909713681679463,90.5243764824343,cyclone,270.02120975511343,153.5521361977048,185.98932582805134,0.30940341625486256,2.3262687710612395,3.5929511571511683,18511.0,23.05,1.478,-108.5,0.0,1.0,190.5,0.706,0.853,0.25,6.0,351.0,42.4,87.2,51.36,18.67,12.0,40.37,MODERATE,35.56,0.9,1
13.546980255001396,79.16685440379669,earthquake,75.16926209795871,34.06438165139689,37.66973298892033,9.0,1.6295493777881531,0.045900169472660214,14236.0,0.84,0.802,-114.5,0.0,1.0,10.2,0.933,0.561,14.56,3.0,293.0,61.8,41.9,9.43,12.1,10.0,89.66,CATASTROPHIC,86.91,1.48,1
25.936665546560253,89.24213759075344,flood,338.03182610253384,26.91330462497334,32.9067481576034,1.577803115418555,4.804063174837447,0.4526998229121222,709.0,7.28,1.31,-97.4,0.0,0.0,61.0,0.254,0.437,8.89,5.0,674.0,75.3,34.9,19.86,2.09,13.0,50.3,MODERATE,23.3,2.79,1
12.332202203128528,79.99846674604288,flood,253.4343555935977,18.77000545254463,23.597856293454036,1.4333024980011593,3.6567070326163034,0.2891908393588452,8535.0,14.34,2.069,-93.3,1.0,0.0,28.0,0.169,0.654,14.26,9.0,354.0,16.8,22.5,5.76,9.95,1.0,49.51,MODERATE,31.9,5.13,0
13.059533458187923,78.0167887176016,earthquake,128.3214767805146,0.18890906736421464,0.19997854761357012,6.64383234525471,2.0204296625376146,0.052375266513898976,5522.0,8.78,1.172,-105.5,1.0,0.0,276.7,0.37,0.364,8.94,4.0,229.0,54.1,68.4,11.19,51.29,5.0,44.29,MODERATE,39.5,5.85,0
13.112613052982457,79.4602782142553,flood,170.44069797371867,9.897697122129143,11.745848417396134,1.6502753709967886,2.9081194573413924,0.4608987132126192,7029.0,16.3,2.614,-120.9,0.0,1.0,51.8,0.914,0.905,8.71,6.0,110.0,86.1,51.7,8.53,13.91,6.0,41.88,MODERATE,30.6,2.13,1
26.8231479838878,89.2655291942749,flood,435.19150758548346,21.180578285355274,25.135979170376284,1.1129127016406326,5.146274731564537,0.06083772314324762,11137.0,11.27,0.538,-104.5,0.0,1.0,19.1,0.351,0.814,4.68,4.0,127.0,19.0,0.0,1.0,6.4,13.0,67.59,SEVERE,32.63,3.98,1
20.313108956332186,70.66517584451785,cyclone,361.1815655205222,159.97667970054644,198.65830793469325,1.347901934485836,3.384369899368952,5.540846497179933,400.0,12.96,0.619,-63.7,0.0,1.0,9.1,0.18,0.639,2.7,3.0,239.0,55.7,84.1,6.53,20.71,2.0,48.45,MODERATE,54.69,0.62,1
24.78283806075731,90.78759653849957,cyclone,67.95868906208797,72.0316301197169,87.14688460061276,0.7330470684544316,0.0,2.6156543087490958,1493.0,1.28,1.173,-66.2,1.0,0.0,31.8,0.278,0.447,1.27,2.0,26.0,60.5,22.7,1.42,1.3,11.0,12.73,MINOR,21.76,6.12,0
28.5508440103677,78.98974364506692,earthquake,88.39298424986819,3.4756623596954266,3.8012329282228166,9.0,1.6272635443489516,0.10357148711522371,6848.0,5.46,0.054,-101.0,0.0,1.0,33.9,0.625,0.927,11.87,13.0,562.0,80.0,24.2,18.3,1.89,12.0,92.04,CATASTROPHIC,79.46,1.18,1
29.181342712935987,78.70584227510354,flood,611.0820003001222,21.339611571179944,24.94248277398868,1.388816042937461,7.922804167606615,0.06116780618168078,3238.0,0.79,1.402,-118.5,0.0,1.0,228.6,0.267,0.141,4.2,2.0,441.0,72.5,30.8,23.77,4.6,6.0,64.8,SEVERE,50.99,2.67,1
